inventory_id,film_id,store_id,last_update
1315,291,1,2020-02-15 05:09:17-05
1316,291,1,2020-02-15 05:09:17-05
1317,291,1,2020-02-15 05:09:17-05
1318,291,1,2020-02-15 05:09:17-05
1319,292,1,2020-02-15 05:09:17-05
1320,292,1,2020-02-15 05:09:17-05
1321,292,1,2020-02-15 05:09:17-05
1322,292,2,2020-02-15 05:09:17-05
1323,292,2,2020-02-15 05:09:17-05
1324,292,2,2020-02-15 05:09:17-05
1325,293,1,2020-02-15 05:09:17-05
1326,293,1,2020-02-15 05:09:17-05
1327,293,2,2020-02-15 05:09:17-05
1328,293,2,2020-02-15 05:09:17-05
1329,293,2,2020-02-15 05:09:17-05
1330,294,1,2020-02-15 05:09:17-05
1331,294,1,2020-02-15 05:09:17-05
1332,294,2,2020-02-15 05:09:17-05
1333,294,2,2020-02-15 05:09:17-05
1334,294,2,2020-02-15 05:09:17-05
1335,295,1,2020-02-15 05:09:17-05
1336,295,1,2020-02-15 05:09:17-05
1337,295,1,2020-02-15 05:09:17-05
1338,295,1,2020-02-15 05:09:17-05
1339,295,2,2020-02-15 05:09:17-05
1340,295,2,2020-02-15 05:09:17-05
1341,295,2,2020-02-15 05:09:17-05
1342,295,2,2020-02-15 05:09:17-05
1343,296,1,2020-02-15 05:09:17-05
1344,296,1,2020-02-15 05:09:17-05
1345,296,1,2020-02-15 05:09:17-05
1346,296,1,2020-02-15 05:09:17-05
1347,297,2,2020-02-15 05:09:17-05
1348,297,2,2020-02-15 05:09:17-05
1349,298,1,2020-02-15 05:09:17-05
1350,298,1,2020-02-15 05:09:17-05
1351,298,2,2020-02-15 05:09:17-05
1352,298,2,2020-02-15 05:09:17-05
1353,298,2,2020-02-15 05:09:17-05
1354,299,1,2020-02-15 05:09:17-05
1355,299,1,2020-02-15 05:09:17-05
1356,299,1,2020-02-15 05:09:17-05
1357,299,1,2020-02-15 05:09:17-05
1358,300,1,2020-02-15 05:09:17-05
1359,300,1,2020-02-15 05:09:17-05
1360,300,2,2020-02-15 05:09:17-05
1361,300,2,2020-02-15 05:09:17-05
1362,300,2,2020-02-15 05:09:17-05
1363,300,2,2020-02-15 05:09:17-05
1364,301,1,2020-02-15 05:09:17-05
1365,301,1,2020-02-15 05:09:17-05
1366,301,1,2020-02-15 05:09:17-05
1367,301,1,2020-02-15 05:09:17-05
1368,301,2,2020-02-15 05:09:17-05
1369,301,2,2020-02-15 05:09:17-05
1370,301,2,2020-02-15 05:09:17-05
1371,301,2,2020-02-15 05:09:17-05
1372,302,1,2020-02-15 05:09:17-05
1373,302,1,2020-02-15 05:09:17-05
1374,302,2,2020-02-15 05:09:17-05
1375,302,2,2020-02-15 05:09:17-05
1376,302,2,2020-02-15 05:09:17-05
1377,302,2,2020-02-15 05:09:17-05
1378,303,1,2020-02-15 05:09:17-05
1379,303,1,2020-02-15 05:09:17-05
1380,303,1,2020-02-15 05:09:17-05
1381,303,1,2020-02-15 05:09:17-05
1382,303,2,2020-02-15 05:09:17-05
1383,303,2,2020-02-15 05:09:17-05
1384,304,1,2020-02-15 05:09:17-05
1385,304,1,2020-02-15 05:09:17-05
1386,304,1,2020-02-15 05:09:17-05
1387,304,1,2020-02-15 05:09:17-05
1388,304,2,2020-02-15 05:09:17-05
1389,304,2,2020-02-15 05:09:17-05
1390,305,1,2020-02-15 05:09:17-05
1391,305,1,2020-02-15 05:09:17-05
1392,305,1,2020-02-15 05:09:17-05
1393,305,1,2020-02-15 05:09:17-05
1394,305,2,2020-02-15 05:09:17-05
1395,305,2,2020-02-15 05:09:17-05
1396,305,2,2020-02-15 05:09:17-05
1397,306,1,2020-02-15 05:09:17-05
1398,306,1,2020-02-15 05:09:17-05
1399,306,1,2020-02-15 05:09:17-05
1400,307,1,2020-02-15 05:09:17-05
1401,307,1,2020-02-15 05:09:17-05
1402,307,1,2020-02-15 05:09:17-05
1403,307,2,2020-02-15 05:09:17-05
1404,307,2,2020-02-15 05:09:17-05
1405,307,2,2020-02-15 05:09:17-05
1406,308,1,2020-02-15 05:09:17-05
1407,308,1,2020-02-15 05:09:17-05
1408,308,2,2020-02-15 05:09:17-05
1409,308,2,2020-02-15 05:09:17-05
1410,309,1,2020-02-15 05:09:17-05
1411,309,1,2020-02-15 05:09:17-05
1412,309,2,2020-02-15 05:09:17-05
1413,309,2,2020-02-15 05:09:17-05
1414,309,2,2020-02-15 05:09:17-05
1415,309,2,2020-02-15 05:09:17-05
1416,310,1,2020-02-15 05:09:17-05
1417,310,1,2020-02-15 05:09:17-05
1418,311,1,2020-02-15 05:09:17-05
1419,311,1,2020-02-15 05:09:17-05
1420,311,1,2020-02-15 05:09:17-05
1421,311,2,2020-02-15 05:09:17-05
1422,311,2,2020-02-15 05:09:17-05
1423,311,2,2020-02-15 05:09:17-05
1424,311,2,2020-02-15 05:09:17-05
1425,312,2,2020-02-15 05:09:17-05
1426,312,2,2020-02-15 05:09:17-05
1427,312,2,2020-02-15 05:09:17-05
1428,313,1,2020-02-15 05:09:17-05
1429,313,1,2020-02-15 05:09:17-05
1430,313,1,2020-02-15 05:09:17-05
1431,313,1,2020-02-15 05:09:17-05
1432,313,2,2020-02-15 05:09:17-05
1433,313,2,2020-02-15 05:09:17-05
1434,314,1,2020-02-15 05:09:17-05
1435,314,1,2020-02-15 05:09:17-05
1436,314,2,2020-02-15 05:09:17-05
1437,314,2,2020-02-15 05:09:17-05
1438,314,2,2020-02-15 05:09:17-05
1439,314,2,2020-02-15 05:09:17-05
1440,315,2,2020-02-15 05:09:17-05
1441,315,2,2020-02-15 05:09:17-05
1442,315,2,2020-02-15 05:09:17-05
1443,316,2,2020-02-15 05:09:17-05
1444,316,2,2020-02-15 05:09:17-05
1445,317,1,2020-02-15 05:09:17-05
1446,317,1,2020-02-15 05:09:17-05
1447,317,1,2020-02-15 05:09:17-05
1448,317,1,2020-02-15 05:09:17-05
1449,317,2,2020-02-15 05:09:17-05
1450,317,2,2020-02-15 05:09:17-05
1451,317,2,2020-02-15 05:09:17-05
1452,319,1,2020-02-15 05:09:17-05
1453,319,1,2020-02-15 05:09:17-05
1454,319,1,2020-02-15 05:09:17-05
1455,319,2,2020-02-15 05:09:17-05
1456,319,2,2020-02-15 05:09:17-05
1457,319,2,2020-02-15 05:09:17-05
1458,319,2,2020-02-15 05:09:17-05
1459,320,1,2020-02-15 05:09:17-05
1460,320,1,2020-02-15 05:09:17-05
1461,320,1,2020-02-15 05:09:17-05
1462,320,2,2020-02-15 05:09:17-05
1463,320,2,2020-02-15 05:09:17-05
1464,320,2,2020-02-15 05:09:17-05
1465,320,2,2020-02-15 05:09:17-05
1466,321,1,2020-02-15 05:09:17-05
1467,321,1,2020-02-15 05:09:17-05
1468,321,1,2020-02-15 05:09:17-05
1469,321,1,2020-02-15 05:09:17-05
1470,322,1,2020-02-15 05:09:17-05
1471,322,1,2020-02-15 05:09:17-05
1472,322,1,2020-02-15 05:09:17-05
1473,322,1,2020-02-15 05:09:17-05
1474,322,2,2020-02-15 05:09:17-05
1475,322,2,2020-02-15 05:09:17-05
1476,323,2,2020-02-15 05:09:17-05
1477,323,2,2020-02-15 05:09:17-05
1478,323,2,2020-02-15 05:09:17-05
1479,323,2,2020-02-15 05:09:17-05
1480,324,1,2020-02-15 05:09:17-05
1481,324,1,2020-02-15 05:09:17-05
1482,324,1,2020-02-15 05:09:17-05
1483,324,2,2020-02-15 05:09:17-05
1484,324,2,2020-02-15 05:09:17-05
1485,326,1,2020-02-15 05:09:17-05
1486,326,1,2020-02-15 05:09:17-05
1487,326,2,2020-02-15 05:09:17-05
1488,326,2,2020-02-15 05:09:17-05
1489,326,2,2020-02-15 05:09:17-05
1490,326,2,2020-02-15 05:09:17-05
1491,327,1,2020-02-15 05:09:17-05
1492,327,1,2020-02-15 05:09:17-05
1493,327,1,2020-02-15 05:09:17-05
1494,327,1,2020-02-15 05:09:17-05
1495,327,2,2020-02-15 05:09:17-05
1496,327,2,2020-02-15 05:09:17-05
1497,328,2,2020-02-15 05:09:17-05
1498,328,2,2020-02-15 05:09:17-05
1499,328,2,2020-02-15 05:09:17-05
1500,328,2,2020-02-15 05:09:17-05
1501,329,1,2020-02-15 05:09:17-05
1502,329,1,2020-02-15 05:09:17-05
1503,329,1,2020-02-15 05:09:17-05
1504,329,2,2020-02-15 05:09:17-05
1505,329,2,2020-02-15 05:09:17-05
1506,329,2,2020-02-15 05:09:17-05
1507,330,1,2020-02-15 05:09:17-05
1508,330,1,2020-02-15 05:09:17-05
1509,330,1,2020-02-15 05:09:17-05
1510,330,1,2020-02-15 05:09:17-05
1511,330,2,2020-02-15 05:09:17-05
1512,330,2,2020-02-15 05:09:17-05
1513,330,2,2020-02-15 05:09:17-05
1514,331,1,2020-02-15 05:09:17-05
1515,331,1,2020-02-15 05:09:17-05
1516,331,1,2020-02-15 05:09:17-05
1517,331,1,2020-02-15 05:09:17-05
1518,331,2,2020-02-15 05:09:17-05
1519,331,2,2020-02-15 05:09:17-05
1520,331,2,2020-02-15 05:09:17-05
1521,331,2,2020-02-15 05:09:17-05
1522,333,1,2020-02-15 05:09:17-05
1523,333,1,2020-02-15 05:09:17-05
1524,333,2,2020-02-15 05:09:17-05
1525,333,2,2020-02-15 05:09:17-05
1526,334,1,2020-02-15 05:09:17-05
1527,334,1,2020-02-15 05:09:17-05
1528,334,2,2020-02-15 05:09:17-05
1529,334,2,2020-02-15 05:09:17-05
1530,334,2,2020-02-15 05:09:17-05
1531,334,2,2020-02-15 05:09:17-05
1532,335,1,2020-02-15 05:09:17-05
1533,335,1,2020-02-15 05:09:17-05
1534,336,1,2020-02-15 05:09:17-05
1535,336,1,2020-02-15 05:09:17-05
1536,336,1,2020-02-15 05:09:17-05
1537,336,2,2020-02-15 05:09:17-05
1538,336,2,2020-02-15 05:09:17-05
1539,337,1,2020-02-15 05:09:17-05
1540,337,1,2020-02-15 05:09:17-05
1541,337,2,2020-02-15 05:09:17-05
1542,337,2,2020-02-15 05:09:17-05
1543,338,2,2020-02-15 05:09:17-05
1544,338,2,2020-02-15 05:09:17-05
1545,338,2,2020-02-15 05:09:17-05
1546,339,2,2020-02-15 05:09:17-05
1547,339,2,2020-02-15 05:09:17-05
1548,339,2,2020-02-15 05:09:17-05
1549,340,1,2020-02-15 05:09:17-05
1550,340,1,2020-02-15 05:09:17-05
1551,341,1,2020-02-15 05:09:17-05
1552,341,1,2020-02-15 05:09:17-05
1553,341,1,2020-02-15 05:09:17-05
1554,341,1,2020-02-15 05:09:17-05
1555,341,2,2020-02-15 05:09:17-05
1556,341,2,2020-02-15 05:09:17-05
1557,341,2,2020-02-15 05:09:17-05
1558,341,2,2020-02-15 05:09:17-05
1559,342,1,2020-02-15 05:09:17-05
1560,342,1,2020-02-15 05:09:17-05
1561,342,1,2020-02-15 05:09:17-05
1562,342,1,2020-02-15 05:09:17-05
1563,343,1,2020-02-15 05:09:17-05
1564,343,1,2020-02-15 05:09:17-05
1565,344,1,2020-02-15 05:09:17-05
1566,344,1,2020-02-15 05:09:17-05
1567,344,1,2020-02-15 05:09:17-05
1568,344,2,2020-02-15 05:09:17-05
1569,344,2,2020-02-15 05:09:17-05
1570,345,1,2020-02-15 05:09:17-05
1571,345,1,2020-02-15 05:09:17-05
1572,345,1,2020-02-15 05:09:17-05
1573,345,2,2020-02-15 05:09:17-05
1574,345,2,2020-02-15 05:09:17-05
1575,346,1,2020-02-15 05:09:17-05
1576,346,1,2020-02-15 05:09:17-05
1577,346,2,2020-02-15 05:09:17-05
1578,346,2,2020-02-15 05:09:17-05
1579,346,2,2020-02-15 05:09:17-05
1580,346,2,2020-02-15 05:09:17-05
1581,347,1,2020-02-15 05:09:17-05
1582,347,1,2020-02-15 05:09:17-05
1583,347,1,2020-02-15 05:09:17-05
1584,347,1,2020-02-15 05:09:17-05
1585,348,2,2020-02-15 05:09:17-05
1586,348,2,2020-02-15 05:09:17-05
1587,348,2,2020-02-15 05:09:17-05
1588,348,2,2020-02-15 05:09:17-05
1589,349,1,2020-02-15 05:09:17-05
1590,349,1,2020-02-15 05:09:17-05
1591,349,1,2020-02-15 05:09:17-05
1592,349,1,2020-02-15 05:09:17-05
1593,349,2,2020-02-15 05:09:17-05
1594,349,2,2020-02-15 05:09:17-05
1595,349,2,2020-02-15 05:09:17-05
1596,350,1,2020-02-15 05:09:17-05
1597,350,1,2020-02-15 05:09:17-05
1598,350,1,2020-02-15 05:09:17-05
1599,350,1,2020-02-15 05:09:17-05
1600,350,2,2020-02-15 05:09:17-05
1601,350,2,2020-02-15 05:09:17-05
1602,350,2,2020-02-15 05:09:17-05
1603,350,2,2020-02-15 05:09:17-05
1604,351,1,2020-02-15 05:09:17-05
1605,351,1,2020-02-15 05:09:17-05
1606,351,1,2020-02-15 05:09:17-05
1607,351,2,2020-02-15 05:09:17-05
1608,351,2,2020-02-15 05:09:17-05
1609,351,2,2020-02-15 05:09:17-05
1610,352,2,2020-02-15 05:09:17-05
1611,352,2,2020-02-15 05:09:17-05
1612,352,2,2020-02-15 05:09:17-05
1613,352,2,2020-02-15 05:09:17-05
1614,353,1,2020-02-15 05:09:17-05
1615,353,1,2020-02-15 05:09:17-05
1616,353,2,2020-02-15 05:09:17-05
1617,353,2,2020-02-15 05:09:17-05
1618,353,2,2020-02-15 05:09:17-05
1619,353,2,2020-02-15 05:09:17-05
1620,354,1,2020-02-15 05:09:17-05
1621,354,1,2020-02-15 05:09:17-05
1622,354,1,2020-02-15 05:09:17-05
1623,354,2,2020-02-15 05:09:17-05
1624,354,2,2020-02-15 05:09:17-05
1625,355,2,2020-02-15 05:09:17-05
1626,355,2,2020-02-15 05:09:17-05
1627,356,1,2020-02-15 05:09:17-05
1628,356,1,2020-02-15 05:09:17-05
1629,356,1,2020-02-15 05:09:17-05
1630,356,1,2020-02-15 05:09:17-05
1631,356,2,2020-02-15 05:09:17-05
1632,356,2,2020-02-15 05:09:17-05
1633,356,2,2020-02-15 05:09:17-05
1634,356,2,2020-02-15 05:09:17-05
1635,357,2,2020-02-15 05:09:17-05
1636,357,2,2020-02-15 05:09:17-05
1637,357,2,2020-02-15 05:09:17-05
1638,357,2,2020-02-15 05:09:17-05
1639,358,1,2020-02-15 05:09:17-05
1640,358,1,2020-02-15 05:09:17-05
1641,358,1,2020-02-15 05:09:17-05
1642,358,1,2020-02-15 05:09:17-05
1643,358,2,2020-02-15 05:09:17-05
1644,358,2,2020-02-15 05:09:17-05
1645,358,2,2020-02-15 05:09:17-05
1646,358,2,2020-02-15 05:09:17-05
1647,360,1,2020-02-15 05:09:17-05
1648,360,1,2020-02-15 05:09:17-05
1649,360,1,2020-02-15 05:09:17-05
1650,360,1,2020-02-15 05:09:17-05
1651,361,1,2020-02-15 05:09:17-05
1652,361,1,2020-02-15 05:09:17-05
1653,361,1,2020-02-15 05:09:17-05
1654,361,1,2020-02-15 05:09:17-05
1655,361,2,2020-02-15 05:09:17-05
1656,361,2,2020-02-15 05:09:17-05
1657,361,2,2020-02-15 05:09:17-05
1658,361,2,2020-02-15 05:09:17-05
1659,362,1,2020-02-15 05:09:17-05
1660,362,1,2020-02-15 05:09:17-05
1661,363,1,2020-02-15 05:09:17-05
1662,363,1,2020-02-15 05:09:17-05
1663,363,1,2020-02-15 05:09:17-05
1664,363,2,2020-02-15 05:09:17-05
1665,363,2,2020-02-15 05:09:17-05
1666,363,2,2020-02-15 05:09:17-05
1667,364,1,2020-02-15 05:09:17-05
1668,364,1,2020-02-15 05:09:17-05
1669,364,1,2020-02-15 05:09:17-05
1670,365,1,2020-02-15 05:09:17-05
1671,365,1,2020-02-15 05:09:17-05
1672,365,2,2020-02-15 05:09:17-05
1673,365,2,2020-02-15 05:09:17-05
1674,366,1,2020-02-15 05:09:17-05
1675,366,1,2020-02-15 05:09:17-05
1676,366,1,2020-02-15 05:09:17-05
1677,366,1,2020-02-15 05:09:17-05
1678,366,2,2020-02-15 05:09:17-05
1679,366,2,2020-02-15 05:09:17-05
1680,366,2,2020-02-15 05:09:17-05
1681,367,1,2020-02-15 05:09:17-05
1682,367,1,2020-02-15 05:09:17-05
1683,367,1,2020-02-15 05:09:17-05
1684,367,1,2020-02-15 05:09:17-05
1685,367,2,2020-02-15 05:09:17-05
1686,367,2,2020-02-15 05:09:17-05
1687,367,2,2020-02-15 05:09:17-05
1688,368,1,2020-02-15 05:09:17-05
1689,368,1,2020-02-15 05:09:17-05
1690,369,1,2020-02-15 05:09:17-05
1691,369,1,2020-02-15 05:09:17-05
1692,369,1,2020-02-15 05:09:17-05
1693,369,1,2020-02-15 05:09:17-05
1694,369,2,2020-02-15 05:09:17-05
1695,369,2,2020-02-15 05:09:17-05
1696,369,2,2020-02-15 05:09:17-05
1697,369,2,2020-02-15 05:09:17-05
1698,370,1,2020-02-15 05:09:17-05
1699,370,1,2020-02-15 05:09:17-05
1700,370,1,2020-02-15 05:09:17-05
1701,370,2,2020-02-15 05:09:17-05
1702,370,2,2020-02-15 05:09:17-05
1703,371,1,2020-02-15 05:09:17-05
1704,371,1,2020-02-15 05:09:17-05
1705,371,1,2020-02-15 05:09:17-05
1706,372,1,2020-02-15 05:09:17-05
1707,372,1,2020-02-15 05:09:17-05
1708,373,1,2020-02-15 05:09:17-05
1709,373,1,2020-02-15 05:09:17-05
1710,373,1,2020-02-15 05:09:17-05
1711,373,2,2020-02-15 05:09:17-05
1712,373,2,2020-02-15 05:09:17-05
1713,374,1,2020-02-15 05:09:17-05
1714,374,1,2020-02-15 05:09:17-05
1715,374,1,2020-02-15 05:09:17-05
1716,374,2,2020-02-15 05:09:17-05
1717,374,2,2020-02-15 05:09:17-05
1718,374,2,2020-02-15 05:09:17-05
1719,374,2,2020-02-15 05:09:17-05
1720,375,1,2020-02-15 05:09:17-05
1721,375,1,2020-02-15 05:09:17-05
1722,376,1,2020-02-15 05:09:17-05
1723,376,1,2020-02-15 05:09:17-05
1724,376,1,2020-02-15 05:09:17-05
1725,376,1,2020-02-15 05:09:17-05
1726,376,2,2020-02-15 05:09:17-05
1727,376,2,2020-02-15 05:09:17-05
1728,376,2,2020-02-15 05:09:17-05
1729,377,1,2020-02-15 05:09:17-05
1730,377,1,2020-02-15 05:09:17-05
1731,377,1,2020-02-15 05:09:17-05
1732,377,2,2020-02-15 05:09:17-05
1733,377,2,2020-02-15 05:09:17-05
1734,377,2,2020-02-15 05:09:17-05
1735,378,1,2020-02-15 05:09:17-05
1736,378,1,2020-02-15 05:09:17-05
1737,378,1,2020-02-15 05:09:17-05
1738,378,1,2020-02-15 05:09:17-05
1739,378,2,2020-02-15 05:09:17-05
1740,378,2,2020-02-15 05:09:17-05
1741,378,2,2020-02-15 05:09:17-05
1742,378,2,2020-02-15 05:09:17-05
1743,379,2,2020-02-15 05:09:17-05
1744,379,2,2020-02-15 05:09:17-05
1745,379,2,2020-02-15 05:09:17-05
1746,379,2,2020-02-15 05:09:17-05
1747,380,1,2020-02-15 05:09:17-05
1748,380,1,2020-02-15 05:09:17-05
1749,380,2,2020-02-15 05:09:17-05
1750,380,2,2020-02-15 05:09:17-05
1751,380,2,2020-02-15 05:09:17-05
1752,381,1,2020-02-15 05:09:17-05
1753,381,1,2020-02-15 05:09:17-05
1754,381,2,2020-02-15 05:09:17-05
1755,381,2,2020-02-15 05:09:17-05
1756,381,2,2020-02-15 05:09:17-05
1757,382,1,2020-02-15 05:09:17-05
1758,382,1,2020-02-15 05:09:17-05
1759,382,1,2020-02-15 05:09:17-05
1760,382,1,2020-02-15 05:09:17-05
1761,382,2,2020-02-15 05:09:17-05
1762,382,2,2020-02-15 05:09:17-05
1763,382,2,2020-02-15 05:09:17-05
1764,382,2,2020-02-15 05:09:17-05
1765,383,1,2020-02-15 05:09:17-05
1766,383,1,2020-02-15 05:09:17-05
1767,383,1,2020-02-15 05:09:17-05
1768,383,2,2020-02-15 05:09:17-05
1769,383,2,2020-02-15 05:09:17-05
1770,384,2,2020-02-15 05:09:17-05
1771,384,2,2020-02-15 05:09:17-05
1772,384,2,2020-02-15 05:09:17-05
1773,385,1,2020-02-15 05:09:17-05
1774,385,1,2020-02-15 05:09:17-05
1775,385,2,2020-02-15 05:09:17-05
1776,385,2,2020-02-15 05:09:17-05
1777,385,2,2020-02-15 05:09:17-05
1778,387,1,2020-02-15 05:09:17-05
1779,387,1,2020-02-15 05:09:17-05
1780,387,1,2020-02-15 05:09:17-05
1781,387,2,2020-02-15 05:09:17-05
1782,387,2,2020-02-15 05:09:17-05
1783,387,2,2020-02-15 05:09:17-05
1784,388,1,2020-02-15 05:09:17-05
1785,388,1,2020-02-15 05:09:17-05
1786,388,1,2020-02-15 05:09:17-05
1787,388,2,2020-02-15 05:09:17-05
1788,388,2,2020-02-15 05:09:17-05
1789,388,2,2020-02-15 05:09:17-05
1790,389,1,2020-02-15 05:09:17-05
1791,389,1,2020-02-15 05:09:17-05
1792,389,2,2020-02-15 05:09:17-05
1793,389,2,2020-02-15 05:09:17-05
1794,390,1,2020-02-15 05:09:17-05
1795,390,1,2020-02-15 05:09:17-05
1796,390,1,2020-02-15 05:09:17-05
1797,391,1,2020-02-15 05:09:17-05
1798,391,1,2020-02-15 05:09:17-05
1799,391,1,2020-02-15 05:09:17-05
1800,391,1,2020-02-15 05:09:17-05
1801,391,2,2020-02-15 05:09:17-05
1802,391,2,2020-02-15 05:09:17-05
1803,391,2,2020-02-15 05:09:17-05
1804,392,1,2020-02-15 05:09:17-05
1805,392,1,2020-02-15 05:09:17-05
1806,392,1,2020-02-15 05:09:17-05
1807,392,1,2020-02-15 05:09:17-05
1808,392,2,2020-02-15 05:09:17-05
1809,392,2,2020-02-15 05:09:17-05
1810,393,1,2020-02-15 05:09:17-05
1811,393,1,2020-02-15 05:09:17-05
1812,394,1,2020-02-15 05:09:17-05
1813,394,1,2020-02-15 05:09:17-05
1814,394,1,2020-02-15 05:09:17-05
1815,394,1,2020-02-15 05:09:17-05
1816,395,1,2020-02-15 05:09:17-05
1817,395,1,2020-02-15 05:09:17-05
1818,395,1,2020-02-15 05:09:17-05
1819,395,2,2020-02-15 05:09:17-05
1820,395,2,2020-02-15 05:09:17-05
1821,395,2,2020-02-15 05:09:17-05
1822,396,2,2020-02-15 05:09:17-05
1823,396,2,2020-02-15 05:09:17-05
1824,396,2,2020-02-15 05:09:17-05
1825,396,2,2020-02-15 05:09:17-05
1826,397,1,2020-02-15 05:09:17-05
1827,397,1,2020-02-15 05:09:17-05
1828,397,1,2020-02-15 05:09:17-05
1829,397,2,2020-02-15 05:09:17-05
1830,397,2,2020-02-15 05:09:17-05
1831,397,2,2020-02-15 05:09:17-05
1832,397,2,2020-02-15 05:09:17-05
1833,398,2,2020-02-15 05:09:17-05
1834,398,2,2020-02-15 05:09:17-05
1835,398,2,2020-02-15 05:09:17-05
1836,398,2,2020-02-15 05:09:17-05
1837,399,2,2020-02-15 05:09:17-05
1838,399,2,2020-02-15 05:09:17-05
1839,400,1,2020-02-15 05:09:17-05
1840,400,1,2020-02-15 05:09:17-05
1841,401,1,2020-02-15 05:09:17-05
1842,401,1,2020-02-15 05:09:17-05
1843,402,1,2020-02-15 05:09:17-05
1844,402,1,2020-02-15 05:09:17-05
1845,402,1,2020-02-15 05:09:17-05
1846,402,2,2020-02-15 05:09:17-05
1847,402,2,2020-02-15 05:09:17-05
1848,402,2,2020-02-15 05:09:17-05
1849,403,1,2020-02-15 05:09:17-05
1850,403,1,2020-02-15 05:09:17-05
1851,403,1,2020-02-15 05:09:17-05
1852,403,1,2020-02-15 05:09:17-05
1853,403,2,2020-02-15 05:09:17-05
1854,403,2,2020-02-15 05:09:17-05
1855,403,2,2020-02-15 05:09:17-05
1856,403,2,2020-02-15 05:09:17-05
1857,405,2,2020-02-15 05:09:17-05
1858,405,2,2020-02-15 05:09:17-05
1859,406,1,2020-02-15 05:09:17-05
1860,406,1,2020-02-15 05:09:17-05
1861,406,2,2020-02-15 05:09:17-05
1862,406,2,2020-02-15 05:09:17-05
1863,406,2,2020-02-15 05:09:17-05
1864,406,2,2020-02-15 05:09:17-05
1865,407,1,2020-02-15 05:09:17-05
1866,407,1,2020-02-15 05:09:17-05
1867,408,1,2020-02-15 05:09:17-05
1868,408,1,2020-02-15 05:09:17-05
1869,408,1,2020-02-15 05:09:17-05
1870,408,1,2020-02-15 05:09:17-05
1871,408,2,2020-02-15 05:09:17-05
1872,408,2,2020-02-15 05:09:17-05
1873,408,2,2020-02-15 05:09:17-05
1874,409,1,2020-02-15 05:09:17-05
1875,409,1,2020-02-15 05:09:17-05
1876,409,1,2020-02-15 05:09:17-05
1877,409,1,2020-02-15 05:09:17-05
1878,409,2,2020-02-15 05:09:17-05
1879,409,2,2020-02-15 05:09:17-05
1880,409,2,2020-02-15 05:09:17-05
1881,410,1,2020-02-15 05:09:17-05
1882,410,1,2020-02-15 05:09:17-05
1883,410,1,2020-02-15 05:09:17-05
1884,410,2,2020-02-15 05:09:17-05
1885,410,2,2020-02-15 05:09:17-05
1886,411,1,2020-02-15 05:09:17-05
1887,411,1,2020-02-15 05:09:17-05
1888,412,1,2020-02-15 05:09:17-05
1889,412,1,2020-02-15 05:09:17-05
1890,412,1,2020-02-15 05:09:17-05
1891,412,1,2020-02-15 05:09:17-05
1892,412,2,2020-02-15 05:09:17-05
1893,412,2,2020-02-15 05:09:17-05
1894,412,2,2020-02-15 05:09:17-05
1895,412,2,2020-02-15 05:09:17-05
1896,413,1,2020-02-15 05:09:17-05
1897,413,1,2020-02-15 05:09:17-05
1898,413,1,2020-02-15 05:09:17-05
1899,414,1,2020-02-15 05:09:17-05
1900,414,1,2020-02-15 05:09:17-05
1901,414,1,2020-02-15 05:09:17-05
1902,414,2,2020-02-15 05:09:17-05
1903,414,2,2020-02-15 05:09:17-05
1904,414,2,2020-02-15 05:09:17-05
1905,415,1,2020-02-15 05:09:17-05
1906,415,1,2020-02-15 05:09:17-05
1907,415,1,2020-02-15 05:09:17-05
1908,415,2,2020-02-15 05:09:17-05
1909,415,2,2020-02-15 05:09:17-05
1910,415,2,2020-02-15 05:09:17-05
1911,416,1,2020-02-15 05:09:17-05
1912,416,1,2020-02-15 05:09:17-05
1913,416,2,2020-02-15 05:09:17-05
1914,416,2,2020-02-15 05:09:17-05
1915,416,2,2020-02-15 05:09:17-05
1916,416,2,2020-02-15 05:09:17-05
1917,417,1,2020-02-15 05:09:17-05
1918,417,1,2020-02-15 05:09:17-05
1919,417,1,2020-02-15 05:09:17-05
1920,417,1,2020-02-15 05:09:17-05
1921,417,2,2020-02-15 05:09:17-05
1922,417,2,2020-02-15 05:09:17-05
1923,418,1,2020-02-15 05:09:17-05
1924,418,1,2020-02-15 05:09:17-05
1925,418,1,2020-02-15 05:09:17-05
1926,418,1,2020-02-15 05:09:17-05
1927,418,2,2020-02-15 05:09:17-05
1928,418,2,2020-02-15 05:09:17-05
1929,418,2,2020-02-15 05:09:17-05
1930,418,2,2020-02-15 05:09:17-05
1931,420,1,2020-02-15 05:09:17-05
1932,420,1,2020-02-15 05:09:17-05
1933,420,2,2020-02-15 05:09:17-05
1934,420,2,2020-02-15 05:09:17-05
1935,420,2,2020-02-15 05:09:17-05
1936,421,2,2020-02-15 05:09:17-05
1937,421,2,2020-02-15 05:09:17-05
1938,421,2,2020-02-15 05:09:17-05
1939,421,2,2020-02-15 05:09:17-05
1940,422,2,2020-02-15 05:09:17-05
1941,422,2,2020-02-15 05:09:17-05
1942,423,1,2020-02-15 05:09:17-05
1943,423,1,2020-02-15 05:09:17-05
1944,423,2,2020-02-15 05:09:17-05
1945,423,2,2020-02-15 05:09:17-05
1946,424,1,2020-02-15 05:09:17-05
1947,424,1,2020-02-15 05:09:17-05
1948,424,1,2020-02-15 05:09:17-05
1949,424,2,2020-02-15 05:09:17-05
